1033527101,we将心比心,3,长兴,还可以吧。。,3.5,2018-08-09 23:04:49
1033525634,LbL295095675,3,贵阳,可能文化差异吧，感觉一般般,2.5,2018-08-09 23:02:42
1033524990,Gkg719578491,1,睢宁,平淡中的感动,5.0,2018-08-09 23:02:09
1033524980,nnv526999431,2,南阳,不太懂，……,2.5,2018-08-09 23:01:59
1033524975,西V:徐,1,衡阳,是枝裕和一贯的阐述风格，平凡生活娓娓道来，价值内涵各人评说。讲真，要坐得住！,4.5,2018-08-09 23:01:47
1033515998,再见，杰克蜀黍,1,衢州,挺有深度的电影,5.0,2018-08-09 23:01:44
1033518571,后古总监化妆师若轩(张若茜),1,福州,挺不错，比较有意义,4.5,2018-08-09 23:01:38
1033525564,fiowerna,1,武汉,三个人去看，非常失望，没看懂，超级难看。浪费钱,0.5,2018-08-09 23:01:09
1033515905,Macau 李云龙🚀,1,常州,实话亚纪够正,5.0,2018-08-09 23:00:43
1033525544,_qqzs31329133153,2,福州,好看真的！！,5.0,2018-08-09 23:00:39
1033515968,z.,2,成都,完美无差异。,5.0,2018-08-09 22:59:48
1033518523,hty475591113,2,南宁,六个没有血缘关系的人组成了这个家庭，每个人心里都有各自的秘密却又融洽的生活下去，看到最后觉得其他人都得到解脱，除了妹妹，还要听着妈妈给你去买裙子的谎言,4.5,2018-08-09 22:58:57
1033400826,小美,1,启东,太烂了 看了打瞌睡 劝大家别看 ,0.5,2018-08-09 22:58:46
1033405862,胡馨匀,1,天津,说实话，本来不喜欢看这类电影，但是这部电影确实不错，很温情的一部片子，原来这世上有一些东西超过血缘，超过金钱，那就是亲情。,5.0,2018-08-09 22:58:37
1033520375,Peach,1,长沙,提前退场了，没意义,0.5,2018-08-09 22:58:30
1033515916,蓝骨和尚,4,北京,影片一直在回避“家族成员”是一群经济上落魄的人，而是一群遭遇了生命中无可选择的命运困境，就像他们讨论的“妈妈是不是可以选择”“生了孩子就是母亲了吗”这样极具哲思的问题。对他们来说认清生活的本相并且逃避与对抗，才让他们被忽略的人生充满了意义。奶奶临终前在沙滩上和祥太在公交上都说了只有自己听见的话，“谢谢有你们”和“爸爸”表达的都是告别，是一种在极度悲惨后的感恩，是枝裕和从来如此。,4.5,2018-08-09 22:57:49
1033524747,南巢,1,西安,最烂非常烂的影片，想砸屏幕的冲动,0.5,2018-08-09 22:57:03
1033524739,段,1,青岛,难得的好电影。风格朴实，不煽情，含蓄。引发人的思考。,4.5,2018-08-09 22:56:52
1033524730,海饼干_,2,上海,很暖情的一部片子，日本片进度就是很慢很慢的，整部片子讲述一个没有血缘关系的大家庭里人与人之间那种微妙的感情，都有私心……，看完可以回味！,3.5,2018-08-09 22:56:42
1033524321,tree,1,北京,也在等有人来把我“偷”走,5.0,2018-08-09 22:56:37
1033515883,海南添福,1,三亚,我想打零分，太次了。,0.5,2018-08-09 22:56:16
1033518452,朵朵淼淼,1,武汉,尽管影院只安排小厅放映，还是没影响到故事传递出的大格局。“妈妈”无声的眼泪，结尾处男孩无声的喊出“爸爸”，冷酷温暖交织的一部佳作！,4.5,2018-08-09 22:55:04
1033524661,WTQ660207700,2,西安,首先感谢猫眼影迷会西安分会和未来影城提供的这个观影机会。 这是一部日本电影，反映的是低下层穷人的事，他们的贫穷让我吃惊，一个没有血缘关系以偷为生的拼凑家庭，在一个意外的事件使得原本融洽的他们逐渐四分五裂。彼此心中隐藏的秘密与内心深处暗藏的愿望，也逐渐摊在阳光底下……电影的故事情节缓慢，感人，反映日本社会的一个侧面。,4.0,2018-08-09 22:55:03
1033518448,Cgn272643952,3,泰安,说实话没太看懂,3.5,2018-08-09 22:54:49
1033524585,满庭芳,1,自贡,典型的日本叙事风格，需要静心体会，慢慢就忘了国度，说的就是你我他再普通不过的情感，朴素而感人。,4.0,2018-08-09 22:53:24
1033524582,阿姆斯壮,1,成都,没有耐心不要去,5.0,2018-08-09 22:53:18
1033525205,雨水一盒zx,1,泗洪,我觉得好看 女朋友说看不懂,5.0,2018-08-09 22:52:56
1033518417,予林,1,佛山,超棒好喜欢，好感动！,5.0,2018-08-09 22:52:53
1033515823,pan,1,淮北,需要慢慢品味，也有忍不住的时候,4.5,2018-08-09 22:52:38
1033515821,清都山水郎,1,重庆,节奏缓慢，纪录片风格，效果一般,1.5,2018-08-09 22:52:31
1032777469,晶,1,晋中,值得看，有深度,4.5,2018-08-09 22:51:59
1033515801,漫游,1,湘潭,虽然他们之间的关系没有完全理顺，但底层人群並不缺人性表达得很好，喜欢！,3.5,2018-08-09 22:51:13
1033525108,FmB506297660,1,南京,围炉边的可爱陌生人，你为什么那么残忍，谢谢你为我做的一切，但也无法原谅你对我做的一切。,4.5,2018-08-09 22:51:13
1033515799,Elio201,3,北京,挺感人的一部电影,5.0,2018-08-09 22:51:12
1033524422,A.辰儿,2,西安,感谢西安猫眼影迷会西安分会提供的这次观影机会，这部分没太看懂。,5.0,2018-08-09 22:50:10
1033515744,Sally,1,北京,第一次去电影院看是枝裕和的电影，而他的其他片子比海更深，步履不停、海街日记也看了好多遍。我认为这些是真实的日本人间，普罗世间大家又岂不是相互的影子？,5.0,2018-08-09 22:48:38
1033524390,peggy🐶,1,佛山,剧情有点烧脑！,4.0,2018-08-09 22:48:36
1033524385,ZUY968216674,2,宁德,很不错的很OK,5.0,2018-08-09 22:48:28
1033524377,jiao3m,1,常州,看了、也说不出了所以然，还行吧,2.5,2018-08-09 22:48:17
1033524367,支道生 ,1,长沙,差，极差，教育做小偷。,1.0,2018-08-09 22:48:07
1033520200,jaJ592735731,1,黄山,嗯 小众文艺片 很好看,5.0,2018-08-09 22:47:59
1033415774,莫斯科的小矮人,1,常州,看完感触良多,5.0,2018-08-09 22:47:45
1033522969,赵小肥丫,1,宁波,没有喜没有悲,0.5,2018-08-09 22:47:42
1033524350,595💝,1,中山,好看好看好看,5.0,2018-08-09 22:47:37
1033524343,FaX214352337,3,深圳,很负面的电影，不适合孩子看,0.5,2018-08-09 22:47:30
1033524323,lilyrongyoyo,1,沈阳,家族的羁绊不是血缘，是爱,5.0,2018-08-09 22:47:02
1033518291,eyb160408553,2,哈尔滨,穷人的爱＝质朴的爱,4.5,2018-08-09 22:46:28
1033524260,三恒思密达,3,郑州,我真是服了 别浪费钱 看啥都行 别看这个,0.5,2018-08-09 22:45:22
1033524239,lnesHo,1,南京,今年戛纳死在小偷家族手下的电影一点也不冤！ 全篇节奏深沉！看似六口之家因羁绊居住在一起，但各自都有自己的私心！但从不缺乏温馨的画面！角色没有好坏，只有各自的无奈！闪光点在于角色内心深处那一份的人性！ 而转折点则在山户屋杂货店的老爷爷识破兄妹两的盗窃之时！他的做法在当今中国很难见到！从此裕太的人性开始发光发热！ 值得一看！,5.0,2018-08-09 22:44:49
1033520127,Su.,1,西安,温馨，但生活，总得有点遗憾。,5.0,2018-08-09 22:44:18
1033515660,MCK15060106900,3,福州,...看不懂,0.5,2018-08-09 22:44:10
1033522835,唯美べ一瞬间,1,沂水,简直太难看了,1.5,2018-08-09 22:44:05
1033515647,WAx495058595,1,长沙,全程太安静了,3.5,2018-08-09 22:43:49
1033522807,A0罗俊18569606086,2,长沙,平淡中透露着人性的光辉  还有待消化吧,4.0,2018-08-09 22:43:36
1033524157,莲新月,1,扬州,敏感的人会触动心弦，让你忍不住流泪，压抑感，没有华丽的场面，只有平常的展现，生活的日常，感同身受的小人物无奈，善恶。,4.5,2018-08-09 22:43:20
1033524118,YRX 👻,1,北京,应该是挺好看 但是我没看懂,3.0,2018-08-09 22:42:38
1033400784,太阳花,1,武汉,平凡的生活会出现让人意想不到事情，人无论在何种境地，遵从内心的本真和善良，付出爱就会收获爱，很感人的电影,4.5,2018-08-09 22:41:48
1033522740,镜霖,1,成都,哭缺氧了，无法诉说 ,4.5,2018-08-09 22:41:47
1033524067,nUU513769401,1,海口,买错时间，不给退票……差评,0.5,2018-08-09 22:41:31
1033518178,Angeline,1,上海,致郁系电影，有感人的地方，很写实,2.5,2018-08-09 22:40:08
1033522624,Henry.Z.,1,深圳,非常棒~~~,5.0,2018-08-09 22:39:23
1033518148,燕窝掌柜🔥（秋秋）,1,樟树,难看 根本看不懂,0.5,2018-08-09 22:38:47
1033521866,浮生若梦,1,富阳,太深奥了，不是很看得懂😂 ,3.5,2018-08-09 22:37:47
1033521849,A.livelylikeamanito,1,广州,莫名其妙 呵呵,0.5,2018-08-09 22:37:19
1033518069,rYn231846338,2,合肥,不得不说是一篇非常温情叙事片  金棕榈奖,5.0,2018-08-09 22:35:10
1033521764,小诺㍿,1,鞍山,很生活 很细致 很温情 很好哭 是那种刻画到骨子的温柔吧 梦到和牙有关的梦 家里的老人生命会有状况 大概很触动我,5.0,2018-08-09 22:35:07
1033521741,中二型井涛,2,惠州,这电影比较适合在家看，如果熟知日本的情况应该会比较有感触一些。个人觉得电影的叙述方式平淡却不失温暖和笑点，没有抢烈的情感冲击吧，更多的是真实的生活。,3.0,2018-08-09 22:34:31
1033522365,Jyouキ,1,深圳,期待了很久，一直支持是枝裕也的電影,5.0,2018-08-09 22:33:48
1033522357,T,1,包头,很温柔很细腻的一部电影。虽然情感没有爆发，但是有沉淀下来的东西，晃晃悠悠的，恍如隔世。,5.0,2018-08-09 22:33:38
1033512921,WtF474556590,2,天津,前面的大叔睡着了,5.0,2018-08-09 22:33:08
1033515453,定影·卷三,1,成都,虽然波澜不惊，但充满温情，深刻，有对社会的人文关怀。,4.5,2018-08-09 22:32:49
1033522306,喆美服饰有限公司,1,佛山,什么都看不懂,0.5,2018-08-09 22:32:37
1033522283,wit,1,南昌,难看超级难看,0.5,2018-08-09 22:32:03
1033521626,hi-key,1,阳江,平淡的温馨，结尾让人回味无穷,4.0,2018-08-09 22:31:59
1033522242,QcR663949617,1,高邮,这是一部关于人性的探讨，讲述了日本不同阶层的人因为一些原因走在了一起，最终因为人祸而各奔东西，从中来表现主题，但在当下的高速社会中，大部分人很难看懂，可能就会认为这是烂片，但你细细的品味，你就会发现，这是一部难得的佳作,4.0,2018-08-09 22:31:05
1033521573,KBx872387398,3,温州,很人性化，演员也都演得很好。,5.0,2018-08-09 22:30:42
1033511978,许多,1,宜宾,一面懵逼、结局不好,0.5,2018-08-09 22:30:21
1033511944,uNy632728486,1,广州,试问，谁会不想和安藤樱一起吃冷面呢？,5.0,2018-08-09 22:29:02
1033522071,专业撸猫,1,福州,少给一星原因是被删减的4分钟，因为遗憾所致。坐我前排的情侣观影时说了句“好无聊，快睡着了”，不知柴米油盐贵的人是会有这样感觉。,4.0,2018-08-09 22:28:11
1033512814,葛艳艳,1,杭州,适合小众，很多需要观众自己体会的内容，可能很多人看看不到。其实拍的很细腻，通透人性！,3.5,2018-08-09 22:28:05
1033522042,iBk846954537,1,延安,不好看，全程懵逼,0.0,2018-08-09 22:27:34
1033522005,珊珊,3,上海,人世间何谓善良 在这部电影中 偷盗竟然已不再是评判一个人的道德标准 一家五口都是为了寻找属于自己的一份温暖而相联系 但在最后 却又各自隐藏了自己的心意 当这联系被种种变化而打断 我心里却很难受 这部电影好像讲了什么 又好像什么都没说。,4.5,2018-08-09 22:26:53
1033517663,aLI202821301,1,通化,各位，我就想知道小女孩和小姐姐的未来,5.0,2018-08-09 22:26:46
1033519953,胖肚肚007,2,北京,太棒了👏要去找全本的看,5.0,2018-08-09 22:25:55
1033521358,ypfcut,1,射洪,平平淡淡，喜欢的特别喜欢吧，不喜欢的会觉得无聊,2.5,2018-08-09 22:25:45
1033512751,wc0213,1,沈阳,无语😶看过最烂的电影,0.5,2018-08-09 22:25:24
1033519920,🐰,1,榆林,一个人看的，很温馨,5.0,2018-08-09 22:25:06
1033511857,epy761470559,1,崇州,从来没有看过这么难看的电影，我发誓，全程打哈欠过去的，建议千万别去看，太TM难看了，要是带了女朋友去看，保证你们分手。,0.0,2018-08-09 22:24:24
1033511837,spoon_,1,榆林,不愧是戛纳的片子，虐爆所有目前的院线片子,5.0,2018-08-09 22:23:11
1033521251,Jenny,1,湘潭,简直是摧残。。,0.5,2018-08-09 22:23:06
1033519802,PCd225885943,2,南通,在金棕榈大奖的光环下，入座影院，整场电影都能听到观众的呼吸声。很显然这场电影不是看特效，场面，而是演员的演技和故事的情节。毫不关联的六个人聚集在同一屋檐下，虽然生活在社会的最底层，居住在转不过身的弹丸之地，但是他们生活得轻松，快乐，和谐，甚至美满。他们是令人不齿的小偷，但是他们有原则讲感情，至始至终生活在温暖里。对他们来讲，在一个陌生的城市里，能有落脚的地方，有睡得习惯的枕头，有柔软的棉被，还有被世人所追捧的爱，这就是幸福吧！,5.0,2018-08-09 22:22:40
1033521213,方凌,1,安吉,一部描写日本社会底层人民生活状态的电影，看似简单却意味深长。,3.5,2018-08-09 22:22:27
1033521186,CyO551772547,1,海门,让我认识到家庭与金钱的权衡，亲情在经过时间考验后那一份真挚的心。,4.5,2018-08-09 22:21:56
1033511817,_👧,1,大同,演出了人性的复杂 人物刻画的有血有肉 展现了人性的光辉与阴暗 展现了残酷与温情 是会思考的影迷的福音 是纯看热闹的影迷的噩梦 电影长镜头居多 慢条斯理的讲述这每个人的故事及凑在一起的故事 非常棒 ,5.0,2018-08-09 22:21:56
1033512681,星仔星哇,1,洛阳,真是无奈了   8号厅没字幕  换到1号厅  投影太高  人脸都看不见   还没有中文字幕,0.5,2018-08-09 22:21:54
1033512674,Game7,4,西安,朋友看的，说很好,4.0,2018-08-09 22:21:37
1033521147,包子饭团吧,2,宜昌,慢节奏电影  不喜欢的观众估计看不下去  很感人的一部电影  这个家族是否应该存在  为什么存在 值得引人深思  挺喜欢的！,4.0,2018-08-09 22:20:47
1033521143,黄阿斯基,2,北碚,巨难看句难看,0.5,2018-08-09 22:20:40
1033515213,华尚,1,大丰,剧情烂透了！,0.5,2018-08-09 22:20:34
1033515206,李婷,1,增城,一点都不好看,0.5,2018-08-09 22:20:19
1033521102,南京杜瑞贸易陈伯华13813844855,1,南京,小制作高回报，不相信日本那么穷,3.5,2018-08-09 22:19:47
1033515177,阿鸭,1,宁波,超级超级超级棒,5.0,2018-08-09 22:18:53
1033519590,安馨,1,泰州,很无聊，不好看,0.5,2018-08-09 22:18:28
1033521015,宝妮,1,南京,不矫情不做作，感人,5.0,2018-08-09 22:18:10
1033511705,IF59,3,邹城,奈斯奈斯奈斯奈斯奈斯奈斯,5.0,2018-08-09 22:16:07
1033507954,翎,1,江门,心塞，生活啊，生活。,3.5,2018-08-09 22:15:43
1033515110,魚,1,大连,特别好看，推荐，强烈推荐,5.0,2018-08-09 22:15:42
1033519429,大口新一,1,乌鲁木齐,泪奔出场！非常感谢这么优秀的电影！,5.0,2018-08-09 22:14:58
1033519342,fivebaylor,1,深圳,什么烂片啊？毫无亮点可言，灰色的叙事手法，看了浑身难受！,0.5,2018-08-09 22:12:53
1033519334,李玉强,1,莱阳,将人性演译的比较到位吧。虽然组合成一个不太正常的家庭，但这个家庭中又充满了关爱，平凡的快乐，体现了社会底层人的真实写照。,4.0,2018-08-09 22:12:37
1033511615,KK147567,1,临泉县,怎么说呢，剧情很好，和最近的西虹市首富是完全不同的题材，和我不是药神也不是一样。觉得比这两部都强，剧情后年是发散性思维，玲玲在家被继续欺负，祥太在福利院选择自己的生活，一切都好像是之前应该有的剧情，但是这个家庭的组合确实故事的真正寓意。我不知道最后那家人每个人的剧情，但是被那个奶奶的那句谢谢你感动。本来就是失去一切的老人，突然有了子孙，而且生活在一起，度过自己的余生，这是对老人最好的结局。无关金钱社会,5.0,2018-08-09 22:12:34
1033517762,侠士满中华,1,高州,可能是我不懂欣赏，或者是日本人表现的太内敛，全程没有触动我的泪点和感动的地方!,2.0,2018-08-09 22:12:31
1033511610,洛纸,2,上虞,最纯粹的就是小女孩了，就只有小女孩了,5.0,2018-08-09 22:12:25
1033405745,多芬每一天,1,沈阳,好看 好看 发自肺腑地,5.0,2018-08-09 22:10:44
1033511568,fwanz,1,武汉,电影院好冷。看的没心情！,3.5,2018-08-09 22:10:20
1033519185,冰红茶盖,1,上海,忙里偷闲，小偷家族在我看来也是一出人生剧。生活重压下，各种弱势的人在一起取暖。意外到来的小孩即是恩赐，也让原本脆弱关系更难维系。小孩子偷东西被抓，引来了警察，无法在正常社会生存的人再次被社会惩罚。 虽然生活不如意，但是个人都乐观，心中平静，很nice。,3.5,2018-08-09 22:09:53
1033519180,treeman123,2,深圳,比较写实的描述手法。一群有故事的人，最后因为小男孩的爱而改变了,3.5,2018-08-09 22:09:49
1033511532,ʚ正泰照明 庄蓝 ɞ,1,深圳,好沉闷啊这电影，看不懂,2.0,2018-08-09 22:08:32
1033519060,罗罗,1,重庆,难看死了，看了十几分钟,0.5,2018-08-09 22:08:24
1033517529,¿,1,广安,对啊。该怎么称呼呢？(T ^ T),5.0,2018-08-09 22:08:12
1033511474,lJk442905068,2,西安,今天看了戛纳获奖影片，感触颇深，平凡中的感动，意犹未尽又给人许多的社会深思！支持影片，在此感谢猫眼影迷西安分会！,4.5,2018-08-09 22:08:08
1033519027,H哈啦啦,1,成都,很写实 有种说不出的感动,4.0,2018-08-09 22:08:00
1033512376,龙龙,1,长沙,烂片？凭什么卖到中国来，滚回小日本OK？,0.5,2018-08-09 22:06:53
1033511493,大博哥,1,杭州,本年度最深刻反映人性的电影！,5.0,2018-08-09 22:06:28
1033512364,沐浴熙风,1,嘉兴,很不错，要提前看日本大背景，就能看得懂,5.0,2018-08-09 22:06:09
1033516915,琪宝贝7,1,金华,看完了这部影片，觉得有些平淡，但是自己走路回家的路上又会细细回味这个片子。第一次看枝裕和的作品，看的出他的片子安静中带着豁达和谦虚，只叙述复杂与真实，不解读对错。剧中6个萍水相逢的陌生的家人，依靠想象出来的烟花和抚摸彼此的伤疤取暖度日，他们依靠犯罪维系羁绊。印象最深的是安藤樱饰演的“妈妈”和女警察在谈论「母亲」这个话题，后半段在说到“孩子怎么称呼你”这件事时，她沉默并开始流泪，哭的隐忍克制又满是悲凉，一次次拿手擦掉，紧接着又落了下来，嘴里还重复着那句：“怎么称呼的呢？”，让人看完难过又心碎。特地又去翻了微博，了解了各自的故事，更能理解影片人物的情感。喜欢这句：我选择了你，你心甘情愿被我拖累。,5.0,2018-08-09 22:06:03
1033512359,小肥肥,1,哈尔滨,看了挺好的。,4.0,2018-08-09 22:05:44
1033511472,sGr806291466,1,南昌,真情流露，表情逼真,4.5,2018-08-09 22:05:22
1033507887,aGQ449660885,1,嵊州,因不想一人孤独离世无人赡养，被遗弃的老奶奶。一个被亲生父母遗弃的祥太，一个被父母虐待的玲玲。一个老奶奶前夫的孙女。还有柴田治和柴田信代夫妻。这样一群人组成了一个新的家庭，在这个家庭里什么都没有，只有爱。,5.0,2018-08-09 22:04:55
1033507880,鬼灯锅,1,昆明,日本电影就这样，慢节奏，用对白推动剧情，奇怪的分镜。意思不大。,3.0,2018-08-09 22:03:54
1033516771,天涯独行客398,1,扬州,人物的关系最后半个小时才能知道，平淡如水的演技，剧情有些曲折吧，配乐令人宁静。反应了社会的一些问题，可以看到人性的优点与缺点。值得看一看，是我这个夏天在影院看电影唯一安静看完的电影。,4.5,2018-08-09 22:03:23
1033516751,小文子,1,达州,很温馨，也很现实，需要耐心地看。,4.5,2018-08-09 22:02:30
1033517173,高支撑,3,贵阳,“おやつから家族まで、全ての物が盗める。”,5.0,2018-08-09 22:02:17
1033511415,jydddddddd,3,长沙,这一辈子，哪怕你什么都没有，只要有爱，就是值得的。,5.0,2018-08-09 22:02:11
1033517187,。。。。。,1,贵阳,喜欢这种感觉，挺好看的,5.0,2018-08-09 22:01:42
1033511389,bLb312500358,1,平度,羁绊 互相汲取的温暖,5.0,2018-08-09 22:01:00
1033405722,DBP178820539,1,西安,谢谢团长的票，小偷家族本是没有血缘关系的一群人在一起报团，而剧情因为奶奶的去世而发生改变，每个人因为自己的目的而表露出来，剧情的最终以祥太和树由能回归自己亲生父母结尾。与开头形成对比,3.5,2018-08-09 22:00:03
1033517119,迷惑行为。,1,深圳,社会电影拍的很真实,5.0,2018-08-09 22:00:02
1033507799,海波·,1,襄阳,不施粉黛轻娥眉,5.0,2018-08-09 21:59:55
1033516614,阿秋,1,开化,一点不好看，看一半就走了 ,0.5,2018-08-09 21:59:37
1033511338,小口Asobi,1,石狮,怎么说呢，看完后人都会话少的，至于为什么，看过的都明白。,5.0,2018-08-09 21:58:45
1033516567,Neolane,3,重庆,金棕榈和麻油这两样加起来就值得看，特别是看到了麻油的泳装，赚翻了啊。 对片中的这“一家人”来说，尽管生活很艰辛，然而靠打工，靠风俗店的工作，靠老奶奶的赡养费，靠偷窃依然卑微而幸福的活着，但是家族这两个字对他们来说才是最奢侈的。偷来的亲情最终都要失去，一家人最后各得其所，最可怜的可能就是麻油和小萝莉这俩姑娘了。,4.5,2018-08-09 21:58:43
1033517048,lrF658524964,4,上海,不错，还可以,5.0,2018-08-09 21:58:29
1033512216,阿木崔为民,1,上海,沉闷压抑得沒道理,0.5,2018-08-09 21:58:21
1033516530,贞西〰➰,1,长春,是枝裕和的电影看完压抑，欲哭无泪,4.5,2018-08-09 21:57:49
1033517008,gpf243341924,3,金华,大爱无声，我喜欢的导演，我喜欢的电影,5.0,2018-08-09 21:57:34
1033516489,风雨兼程,1,娄底,整体还不错，后面有没有悬念就不知道了，有的看不懂。,3.5,2018-08-09 21:56:48
1033516472,octoberend,1,金坛,期望值比较高，以为是那种很暖很虐的电影，但是看完有点失望。首先人物关系太过复杂，交代不清，其次剧情单调（基本就是没有剧情……）画面很美但明暗变化太快！闪的眼睛疼，而且全片竟然没有bgm？主题也没有很好的诠释。不过人物设定很到位，看完也会细想很久的那种。我想导演想要表达的就是人性中的善吧，即使是在那样的家庭那样的大恶之下仍旧存在家庭成员之间的温情,3.5,2018-08-09 21:56:21
1033514927,元823,2,广州,还可以了，至少有爱,5.0,2018-08-09 21:55:48
1033512131,天微微凉T,1,西安,很有教育意义哇,5.0,2018-08-09 21:54:57
1033511242,天線得得b,1,长春,嗝就剧情有点慢,5.0,2018-08-09 21:54:23
1033511215,YCr989349959,1,盐城,重组家庭的人性让人感动，但是让观众对这部电影的认知的程度没有把握太好，有点让人看不懂。再选择一次的话，可能不会选择这一部。,3.0,2018-08-09 21:53:20
1033516313,CJF455476141,1,肇庆,金棕榈呀666,5.0,2018-08-09 21:52:51
1033507660,库布里克佘,4,洛阳,真的很好看哦,5.0,2018-08-09 21:52:42
1033514748,Kru273924155,1,武汉,细腻感人，情感流露完美,5.0,2018-08-09 21:51:15
1033507632,宝宝灵,1,上海,不好看，不好看,3.0,2018-08-09 21:51:07
1033514732,老脸,3,秦皇岛,血缘的权力未必神圣,4.0,2018-08-09 21:50:49
1033514719,源于东方之梦,3,广州,血缘绝不是维系亲情关系的唯一，正如小偷家族，他们因为追寻同类而报团取暖，他们之间饱含亲情。然而收留玲玲，加之奶奶的死成了催化剂，祥太的思想也开始转变，这一家子也分崩离析了。不过在最后，我依旧留有疑问，他们的世界早已崩塌了，真的能够回到正常的生活中吗？,5.0,2018-08-09 21:50:26
1033516188,BIp178103117,3,东莞,影院很棒，电影还可以,4.5,2018-08-09 21:50:26
1033516187,Levi,1,自贡,真的挺好 小男孩最后嘴里悄悄喊出爸爸时真的很感动,5.0,2018-08-09 21:50:25
1033516184,许许,1,广元,难看 又看不懂,0.5,2018-08-09 21:50:23
1033516178,何处是他乡,1,上海,温暖又忧伤，演技平实却感人，关注现实，关照人性。,4.5,2018-08-09 21:50:16
1033512007,瀬島ichiki,3,哈尔滨,是二刷，电影院里没那么多人。注意到很多细节，想起以前看《海街日记》，细细想来这篇故事还算温暖吧！没有《无人知晓》那么令人伤感。,5.0,2018-08-09 21:48:22
1033514563,许仙cxy,1,巩义,感动感动感动,4.5,2018-08-09 21:47:27
1033514560,总教官,1,克拉玛依,好看的不得了！,5.0,2018-08-09 21:47:25
1033514555,DbR168852694,2,广州,直得夜深人静的时候细细品味,5.0,2018-08-09 21:47:20
1033514546,苓,1,杭州,似懂非懂，又莫名感伤(｡>ㅿ<｡),4.0,2018-08-09 21:47:19
1033505988,cWs260910811,1,日照,不错，挺好看的,5.0,2018-08-09 21:47:09
1033516014,李雪松,1,广州,辣鸡电影辣鸡,0.5,2018-08-09 21:47:02
1033511076,浙江安耐杰 李杨,1,池州,灰常灰常的辣鸡,0.5,2018-08-09 21:45:29
1033513939,🍀暖山,1,呼和浩特,献给那些缺爱的人，温暖感动有烟火气，没有血缘关系，却可以让生活快乐起来，比起那些看似完整的家庭却处处冷嘲热讽，时不时家庭暴力的亲情关系更暖人心，被爱包围的人是看不懂的，也不会有感同身受😕,5.0,2018-08-09 21:45:28
1033513931,王小书,1,上海,看电影能够看到 润物细无声的感觉，一个贫穷的家庭，临时的组合，却感到了温馨。想起美剧的无耻之徒，幸福又何尝不是无处不在呢,4.0,2018-08-09 21:45:10
1033507505,白,3,辽阳,极力推荐，拍的很好！关于人性的 关于这六个人遇见事情后产生的身体反应和心理反应，前期会坐不住，但你们要细心去看人的行动和表情流露。片子不紧凑但很细腻，是自然流露 真挚的暖！它不会刻意让你去哭，只是你会不自觉的流泪。 不明白为什么西红柿首富会那么高的评分和票房，让你刻意去笑的低端片。,5.0,2018-08-09 21:44:04
1033513879,修洋,1,淮安,每个人喜欢的风格不一样，很好看……,5.0,2018-08-09 21:43:57
1033505923,vkais🍉,1,佛山,克制的视角 残忍的一面湖水的风格 讲了很多日本底层社会的6种人 他们组成一个家庭 奶奶的让我泪目到不行,5.0,2018-08-09 21:43:33
1033513856,如果没有你3,2,深圳,电影很好，可惜在影院的观感很不舒服，本就需要安静的环境，偏偏碰到有两人带了一大堆膨化食品过来，撕袋子的声音，嚼薯片的声音，吸饮料的声音，真的很吵，想骂人了，严重影响心情。,4.5,2018-08-09 21:43:17
1033507468,yituosamul,3,瑞安,生下了孩子就是妈妈了吗？这部很不是枝裕和的电影，有点像反乌托邦，但又是现实的。导演的愤怒，冷艳有力，让人惊讶！,5.0,2018-08-09 21:42:05
1033505886,Btm950929806,3,上海,看完后悲伤的情绪一度让我也很低落，和片中各位一样，饿的饥肠辘辘，但幸运的是我可以立马赶去日本食堂，淅沥呼啦的一顿狂尅，想象电影里的他们仅仅是为了吃饱穿暖而已，却不得已而为之偷，连可爱的2为小朋友也要为自己的生存贡献一份力量，但是尽管是这样的家，却还处处洋溢着爱温情鼓励和关怀，这也正是没有血缘的人却胜似一家人的原因吧，但嘲笑的是所谓的救助机构却不理解现代社会人心冷漠才是真正需要救助和惩罚的！这也是让我失落的原因吧！,4.0,2018-08-09 21:42:02
1033396757,扬维,1,广州,佳作如期，继续,4.0,2018-08-09 21:41:34
1033513775,宥一年,1,绵阳,没有血缘关系却成为有爱的一家人。从不同层面反映出很多现实社会问题。没有完美的结局，甚至有点压抑。但确实是一部好电影。,5.0,2018-08-09 21:41:33
1033511008,GMt236859406,2,深圳,很喜欢“妈妈”无言泪流的善良,5.0,2018-08-09 21:41:29
1033513750,名字不长但非常的引人注目,1,惠州,这部电影一定要认真看才能看出他所想讲得东西，电影挺好的，就是剧情有点不连贯，总之还不错，推荐,4.0,2018-08-09 21:41:02
1033505850,陈阳,1,赣州,看的差一点点睡着。还是跟妹子一起去的 可想而知,0.5,2018-08-09 21:40:33
1033513711,jiang鲁西西,3,渭南,前面妹子看完对男朋友说：“这演的是啥？我一点没看懂。”我劝你这个理解能力不要来电影院浪费钱了、在家看小猪佩奇不好吗？关键人家男朋友还一脸宠溺～惹不起、惹不起。,4.5,2018-08-09 21:40:17
1033514234,祝福,1,沭阳,一点也不好看,0.5,2018-08-09 21:40:17
1033507398,Tsit-,1,深圳,真的是看不懂,2.5,2018-08-09 21:38:42
1033514094,我不叫小花朵,1,张家口,垃圾中的垃圾 没有你这更垃圾的 想象不到的垃圾,0.5,2018-08-09 21:37:10
